"","x"
"10566","Hmg20b"
"10567","Hmga1"
"10568","Hmga1b"
"10569","Hmga2"
"10570","Hmgb1"
"10571","Hmgb1-ps1"
"10572","Hmgb1-ps2"
"10573","Hmgb1-ps3"
"10574","Hmgb1-ps4"
"10575","Hmgb1-ps5"
"10576","Hmgb1-ps6"
"10577","Hmgb1-ps7"
"10578","Hmgb1-ps8"
"10579","Hmgb1-ps9"
"10580","Hmgb1-rs16"
"10581","Hmgb1-rs17"
"10582","Hmgb2"
"10583","Hmgb3"
"10584","Hmgcl"
"10585","Hmgcr"
"10586","Hmgcs1"
"10587","Hmgn1"
"10588","Hmgn2"
"10589","Hmgn2-ps1"
"10590","Hmgn3"
"10591","Hmgn5"
"10592","Hmgxb3"
"10593","Hmgxb4"
"10594","Hmmr"
"10595","Hmox1"
"10596","Hmox2"
"10597","Hmx2"
"10598","Hnmt"
"10599","Hnrnpa0"
"10600","Hnrnpa1"
"10601","Hnrnpa1l2-ps"
"10602","Hnrnpa1l2-ps2"
"10603","Hnrnpa2b1"
"10604","Hnrnpa3"
"10605","Hnrnpab"
"10606","Hnrnpc"
"10607","Hnrnpd"
"10608","Hnrnpdl"
"10609","Hnrnpf"
"10610","Hnrnph1"
"10611","Hnrnph2"
"10612","Hnrnph3"
"10613","Hnrnpk"
"10614","Hnrnpl"
"10615","Hnrnpll"
"10616","Hnrnpm"
"10617","Hnrnpr"
"10618","Hnrnpu"
"10619","Hnrnpul1"
"10620","Hnrnpul2"
"10621","Hoga1"
"10622","Homer1"
"10623","Homer3"
"10624","Homez"
"10625","Hook1"
"10626","Hook2"
"10627","Hook3"
"10628","Hopx"
"10629","Hopxos"
"10630","Hotairm1"
"10631","Hoxa1"
"10632","Hoxa13"
"10633","Hoxa4"
"10634","Hoxa5"
"10635","Hoxa7"
"10636","Hoxaas2"
"10637","Hoxaas3"
"10638","Hoxb2"
"10639","Hoxb3"
"10640","Hoxb4"
"10641","Hoxb5"
"10642","Hoxb6"
"10643","Hoxb7"
"10644","Hp"
"10645","Hp1bp3"
"10646","Hpcal1"
"10647","Hpcal4"
"10648","Hpdl"
"10649","Hpf1"
"10650","Hpgd"
"10651","Hpgds"
"10652","Hpn"
"10653","Hprt"
"10654","Hps1"
"10655","Hps3"
"10656","Hps4"
"10657","Hps5"
"10658","Hps6"
"10659","Hpse"
"10660","Hpse2"
"10661","Hpx"
"10662","Hr"
"10663","Hras"
"10664","Hrc"
"10665","Hrh1"
"10666","Hrh2"
"10667","Hrob"
"10668","Hs1bp3"
"10669","Hs2st1"
"10670","Hs3st1"
"10671","Hs3st3a1"
"10672","Hs3st3b1"
"10673","Hs3st6"
"10674","Hs6st1"
"10675","Hsbp1"
"10676","Hscb"
"10677","Hsd11b1"
"10678","Hsd11b2"
"10679","Hsd17b1"
"10680","Hsd17b10"
"10681","Hsd17b11"
"10682","Hsd17b12"
"10683","Hsd17b14"
"10684","Hsd17b4"
"10685","Hsd17b7"
"10686","Hsd3b7"
"10687","Hsdl1"
"10688","Hsdl2"
"10689","Hsf1"
"10690","Hsf2"
"10691","Hsf2bp"
"10692","Hsf4"
"10693","Hsh2d"
"10694","Hsp25-ps1"
"10695","Hsp90aa1"
"10696","Hsp90ab1"
"10697","Hsp90b1"
"10698","Hspa12a"
"10699","Hspa12b"
"10700","Hspa13"
"10701","Hspa14"
"10702","Hspa1a"
"10703","Hspa1b"
"10704","Hspa1l"
"10705","Hspa2"
"10706","Hspa4"
"10707","Hspa4l"
"10708","Hspa5"
"10709","Hspa8"
"10710","Hspa9"
"10711","Hspa9-ps1"
"10712","Hspb1"
"10713","Hspb11"
"10714","Hspb6"
"10715","Hspb7"
"10716","Hspbap1"
"10717","Hspbp1"
"10718","Hspd1"
"10719","Hspd1-ps3"
"10720","Hspe1"
"10721","Hspe1-ps3"
"10722","Hspe1-rs1"
"10723","Hspg2"
"10724","Hsph1"
"10725","Htatip2"
"10726","Htatsf1"
"10727","Htr2a"
"10728","Htr2b"
"10729","Htr7"
"10730","Htra1"
"10731","Htra2"
"10732","Htra3"
"10733","Htra4"
"10734","Htt"
"10735","Hunk"
"10736","Hus1"
"10737","Huwe1"
"10738","Hvcn1"
"10739","Hyal1"
"10740","Hyal2"
"10741","Hyal3"
"10742","Hyi"
"10743","Hykk"
"10744","Hyls1"
"10745","Hyou1"
"10746","Hypk"
"10747","I730030J21Rik"
"10748","I830077J02Rik"
"10749","Iah1"
"10750","Iars"
"10751","Iars2"
"10752","Iba57"
"10753","Ibtk"
"10754","Ica1"
"10755","Ica1l"
"10756","Icam1"
"10757","Icam2"
"10758","Icam4"
"10759","Icam5"
"10760","Ice1"
"10761","Ice2"
"10762","Icmt"
"10763","Icos"
"10764","Icosl"
"10765","Ict1os"
"10766","Id1"
"10767","Id2"
"10768","Id3"
"10769","Ide"
"10770","Idh1"
"10771","Idh2"
"10772","Idh3a"
"10773","Idh3b"
"10774","Idh3g"
"10775","Idi1"
"10776","Idnk"
"10777","Ido1"
"10778","Ido2"
"10779","Ids"
"10780","Idua"
"10781","Ier2"
"10782","Ier3"
"10783","Ier3ip1"
"10784","Ier5"
"10785","Ier5l"
"10786","Iffo1"
"10787","Iffo2"
"10788","Ifi202b"
"10789","Ifi203"
"10790","Ifi203-ps"
"10791","Ifi204"
"10792","Ifi205"
"10793","Ifi206"
"10794","Ifi207"
"10795","Ifi208"
"10796","Ifi209"
"10797","Ifi211"
"10798","Ifi213"
"10799","Ifi214"
"10800","Ifi27"
"10801","Ifi27l2a"
"10802","Ifi30"
"10803","Ifi35"
"10804","Ifi44"
"10805","Ifi47"
"10806","Ifih1"
"10807","Ifit1"
"10808","Ifit1bl1"
"10809","Ifit1bl2"
"10810","Ifit2"
"10811","Ifit3"
"10812","Ifit3b"
"10813","Ifitm1"
"10814","Ifitm10"
"10815","Ifitm2"
"10816","Ifitm3"
"10817","Ifitm5"
"10818","Ifitm6"
"10819","Ifitm7"
"10820","Ifnar1"
"10821","Ifnar2"
"10822","Ifnb1"
"10823","Ifngr1"
"10824","Ifngr2"
"10825","Ifnlr1"
"10826","Ifnz"
"10827","Ifrd1"
"10828","Ifrd2"
"10829","Ift122"
"10830","Ift140"
"10831","Ift172"
"10832","Ift20"
"10833","Ift22"
"10834","Ift27"
"10835","Ift43"
"10836","Ift46"
"10837","Ift52"
"10838","Ift57"
"10839","Ift74"
"10840","Ift80"
"10841","Ift81"
"10842","Ift88"
"10843","Igbp1"
"10844","Igf1"
"10845","Igf1os"
"10846","Igf1r"
"10847","Igf2bp1"
"10848","Igf2bp2"
"10849","Igf2bp3"
"10850","Igf2r"
"10851","Igfbp3"
"10852","Igfbp4"
"10853","Igfbp5"
"10854","Igfbp6"
"10855","Igfbp7"
"10856","Igflr1"
"10857","Igha"
"10858","Ighd"
"10859","Ighd4-1"
"10860","Ighg2b"
"10861","Ighg2c"
"10862","Ighj1"
"10863","Ighj4"
"10864","Ighm"
"10865","Ighmbp2"
"10866","Ighv1-58"
"10867","Ighv6-3"
"10868","Igip"
"10869","Igkc"
"10870","Iglon5"
"10871","Igsf11"
"10872","Igsf3"
"10873","Igsf6"
"10874","Igsf8"
"10875","Igsf9"
"10876","Igtp"
"10877","Ihh"
"10878","Iigp1"
"10879","Ik"
"10880","Ikbip"
"10881","Ikbkb"
"10882","Ikbke"
"10883","Ikbkg"
"10884","Ikzf1"
"10885","Ikzf2"
"10886","Ikzf4"
"10887","Ikzf5"
"10888","Il10"
"10889","Il10ra"
"10890","Il10rb"
"10891","Il11"
"10892","Il11ra1"
"10893","Il11ra2"
"10894","Il12a"
"10895","Il12b"
"10896","Il12rb1"
"10897","Il12rb2"
"10898","Il13ra1"
"10899","Il15"
"10900","Il15ra"
"10901","Il16"
"10902","Il17c"
"10903","Il17d"
"10904","Il17ra"
"10905","Il17rc"
"10906","Il17rd"
"10907","Il18"
"10908","Il18bp"
"10909","Il18rap"
"10910","Il19"
"10911","Il1a"
"10912","Il1b"
"10913","Il1bos"
"10914","Il1f6"
"10915","Il1f9"
"10916","Il1r1"
"10917","Il1r2"
"10918","Il1rap"
"10919","Il1rapl1"
"10920","Il1rl1"
"10921","Il1rl2"
"10922","Il1rn"
"10923","Il2"
"10924","Il20rb"
"10925","Il21"
"10926","Il21r"
"10927","Il23a"
"10928","Il23r"
"10929","Il27"
"10930","Il27ra"
"10931","Il2ra"
"10932","Il2rb"
"10933","Il2rg"
"10934","Il31ra"
"10935","Il33"
"10936","Il34"
"10937","Il3ra"
"10938","Il4i1"
"10939","Il4ra"
"10940","Il6"
"10941","Il6ra"
"10942","Il6st"
"10943","Il7"
"10944","Il7r"
"10945","Ildr1"
"10946","Ilf2"
"10947","Ilf3"
"10948","Ilk"
"10949","Ilkap"
"10950","Ilrun"
"10951","Ilvbl"
"10952","Immp1l"
"10953","Immp2l"
"10954","Immt"
"10955","Imp3"
"10956","Imp4"
"10957","Impa1"
"10958","Impa2"
"10959","Impact"
"10960","Impad1"
"10961","Impdh1"
"10962","Impdh2"
"10963","Impdh2-ps"
"10964","Impg2"
"10965","Ina"
"10966","Inafm1"
"10967","Inafm2"
"10968","Inava"
"10969","Inca1"
"10970","Incenp"
"10971","Inf2"
"10972","Ing1"
"10973","Ing2"
"10974","Ing3"
"10975","Ing4"
"10976","Ing5"
"10977","Inhba"
"10978","Inhbb"
"10979","Inip"
"10980","Inka1"
"10981","Inka2"
"10982","Ino80"
"10983","Ino80b"
"10984","Ino80c"
"10985","Ino80d"
"10986","Ino80dos"
"10987","Ino80e"
"10988","Inpp1"
"10989","Inpp4a"
"10990","Inpp4b"
"10991","Inpp5a"
"10992","Inpp5b"
"10993","Inpp5d"
"10994","Inpp5e"
"10995","Inpp5f"
"10996","Inpp5j"
"10997","Inpp5k"
"10998","Inppl1"
"10999","Insig1"
"11000","Insig2"
"11001","Insl6"
"11002","Insm1"
"11003","Insr"
"11004","Insrr"
"11005","Insyn2a"
"11006","Insyn2b"
"11007","Ints1"
"11008","Ints10"
"11009","Ints11"
"11010","Ints12"
"11011","Ints13"
"11012","Ints14"
"11013","Ints2"
"11014","Ints3"
"11015","Ints4"
"11016","Ints5"
"11017","Ints6"
"11018","Ints6l"
"11019","Ints7"
"11020","Ints8"
"11021","Ints9"
"11022","Intu"
"11023","Invs"
"11024","Ip6k1"
"11025","Ip6k2"
"11026","Ip6k3"
"11027","Ipcef1"
"11028","Ipmk"
"11029","Ipo11"
"11030","Ipo13"
"11031","Ipo4"
"11032","Ipo5"
"11033","Ipo7"
"11034","Ipo8"
"11035","Ipo9"
"11036","Ipp"
"11037","Ippk"
"11038","Iqank1"
"11039","Iqcb1"
"11040","Iqcc"
"11041","Iqcd"
"11042","Iqce"
"11043","Iqcg"
"11044","Iqch"
"11045","Iqck"
"11046","Iqgap1"
"11047","Iqgap2"
"11048","Iqgap3"
"11049","Iqschfp"
"11050","Iqsec1"
"11051","Iqsec2"
"11052","Irak1"
"11053","Irak1bp1"
"11054","Irak2"
"11055","Irak3"
"11056","Irak4"
"11057","Ireb2"
"11058","Irf1"
"11059","Irf2"
"11060","Irf2bp1"
"11061","Irf2bp2"
"11062","Irf2bpl"
"11063","Irf3"
"11064","Irf4"
"11065","Irf5"
"11066","Irf7"
"11067","Irf8"
"11068","Irf9"
"11069","Irgc1"
"11070","Irgm1"
"11071","Irgm2"
"11072","Irgq"
"11073","Irs1"
"11074","Irs2"
"11075","Irs3"
"11076","Isca1"
"11077","Isca2"
"11078","Iscu"
"11079","Isg15"
"11080","Isg20"
"11081","Isg20l2"
"11082","Islr2"
"11083","Ism1"
"11084","Ism2"
"11085","Isoc1"
"11086","Isoc2a"
"11087","Isoc2b"
"11088","Ist1"
"11089","Isy1"
"11090","Isyna1"
"11091","Itch"
"11092","Itfg1"
"11093","Itfg2"
"11094","Itga1"
"11095","Itga10"
"11096","Itga11"
"11097","Itga2"
"11098","Itga2b"
"11099","Itga3"
"11100","Itga4"
"11101","Itga5"
"11102","Itga6"
"11103","Itga7"
"11104","Itga8"
"11105","Itga9"
"11106","Itgad"
"11107","Itgae"
"11108","Itgal"
"11109","Itgam"
"11110","Itgav"
"11111","Itgax"
"11112","Itgb1"
"11113","Itgb1bp1"
"11114","Itgb1bp2"
"11115","Itgb2"
"11116","Itgb2l"
"11117","Itgb3"
"11118","Itgb3bp"
"11119","Itgb4"
"11120","Itgb5"
"11121","Itgb6"
"11122","Itgb7"
"11123","Itgb8"
"11124","Itih1"
"11125","Itih5"
"11126","Itk"
"11127","Itm2a"
"11128","Itm2b"
"11129","Itm2c"
"11130","Itpa"
"11131","Itpa-ps1"
"11132","Itpk1"
"11133","Itpka"
"11134","Itpkb"
"11135","Itpkc"
"11136","Itpr1"
"11137","Itpr2"
"11138","Itpr3"
"11139","Itprid2"
"11140","Itprip"
"11141","Itpripl1"
"11142","Itpripl2"
"11143","Itsn1"
"11144","Itsn2"
"11145","Ivd"
"11146","Ivns1abp"
"11147","Iws1"
"11148","Izumo4"
"11149","Jade1"
"11150","Jade2"
"11151","Jade3"
"11152","Jag1"
"11153","Jag2"
"11154","Jagn1"
"11155","Jak1"
"11156","Jak2"
"11157","Jak3"
"11158","Jam2"
"11159","Jam3"
"11160","Jaml"
"11161","Jarid2"
"11162","Jazf1"
"11163","Jcad"
"11164","Jchain"
"11165","Jdp2"
"11166","Jkamp"
"11167","Jmjd1c"
"11168","Jmjd4"
"11169","Jmjd6"
"11170","Jmjd7"
"11171","Jmjd8"
"11172","Jmy"
"11173","Josd1"
"11174","Josd2"
"11175","Jph1"
"11176","Jph3"
"11177","Jpt1"
"11178","Jpt2"
"11179","Jpx"
"11180","Jrk"
"11181","Jrkl"
"11182","Jtb"
"11183","Jun"
"11184","Junb"
"11185","Jund"
"11186","Junos"
"11187","Jup"
"11188","K230015D01Rik"
"11189","Kalrn"
"11190","Kank2"
"11191","Kank3"
"11192","Kansl1"
"11193","Kansl1l"
"11194","Kansl2"
"11195","Kansl2-ps"
"11196","Kansl3"
"11197","Kantr"
"11198","Kars"
"11199","Kat14"
"11200","Kat2a"
"11201","Kat2b"
"11202","Kat2b-ps"
"11203","Kat5"
"11204","Kat6a"
"11205","Kat6b"
"11206","Kat7"
"11207","Kat8"
"11208","Katna1"
"11209","Katnal1"
"11210","Katnal2"
"11211","Katnb1"
"11212","Katnbl1"
"11213","Kazald1"
"11214","Kazn"
"11215","Kbtbd11"
"11216","Kbtbd2"
"11217","Kbtbd3"
"11218","Kbtbd4"
"11219","Kbtbd6"
"11220","Kbtbd7"
"11221","Kbtbd8"
"11222","Kcmf1"
"11223","Kcna2"
"11224","Kcna3"
"11225","Kcna7"
"11226","Kcnab1"
"11227","Kcnab2"
"11228","Kcnab3"
"11229","Kcnb1"
"11230","Kcnc3"
"11231","Kcnd1"
"11232","Kcne3"
"11233","Kcng2"
"11234","Kcng3"
"11235","Kcnh1"
"11236","Kcnh3"
"11237","Kcnh4"
"11238","Kcnh6"
"11239","Kcnh7"
"11240","Kcnip1"
"11241","Kcnip3"
"11242","Kcnip4"
"11243","Kcnj10"
"11244","Kcnj2"
"11245","Kcnj9"
"11246","Kcnk10"
"11247","Kcnk12"
"11248","Kcnk13"
"11249","Kcnk4"
"11250","Kcnk5"
"11251","Kcnk6"
"11252","Kcnk7"
"11253","Kcnn1"
"11254","Kcnn4"
"11255","Kcnq1ot1"
"11256","Kcnrg"
"11257","Kcp"
"11258","Kctd1"
"11259","Kctd10"
"11260","Kctd11"
"11261","Kctd12"
"11262","Kctd12b"
"11263","Kctd13"
"11264","Kctd14"
"11265","Kctd17"
"11266","Kctd18"
"11267","Kctd19"
"11268","Kctd2"
"11269","Kctd20"
"11270","Kctd21"
"11271","Kctd3"
"11272","Kctd5"
"11273","Kctd6"
"11274","Kctd7"
"11275","Kctd9"
"11276","Kdelr1"
"11277","Kdelr2"
"11278","Kdelr3"
"11279","Kdm1a"
"11280","Kdm1b"
"11281","Kdm2a"
"11282","Kdm2b"
"11283","Kdm3a"
"11284","Kdm3b"
"11285","Kdm4a"
"11286","Kdm4b"
"11287","Kdm4c"
"11288","Kdm4d"
"11289","Kdm5a"
"11290","Kdm5b"
"11291","Kdm5c"
"11292","Kdm5d"
"11293","Kdm6a"
"11294","Kdm6b"
"11295","Kdm6bos"
"11296","Kdm7a"
"11297","Kdm8"
"11298","Kdr"
"11299","Kdsr"
"11300","Keap1"
"11301","Khdc4"
"11302","Khdrbs1"
"11303","Khdrbs3"
"11304","Khk"
"11305","Khnyn"
"11306","Khsrp"
"11307","Kidins220"
"11308","Kif11"
"11309","Kif13a"
"11310","Kif13b"
"11311","Kif14"
"11312","Kif15"
"11313","Kif16b"
"11314","Kif18a"
"11315","Kif18b"
"11316","Kif19a"
"11317","Kif1a"
"11318","Kif1b"
"11319","Kif1c"
"11320","Kif20a"
"11321","Kif20b"
"11322","Kif21a"
"11323","Kif21b"
"11324","Kif22"
"11325","Kif23"
"11326","Kif24"
"11327","Kif26b"
"11328","Kif27"
"11329","Kif2a"
"11330","Kif2c"
"11331","Kif3a"
"11332","Kif3b"
"11333","Kif3c"
"11334","Kif4"
"11335","Kif5a"
"11336","Kif5b"
"11337","Kif5c"
"11338","Kif7"
"11339","Kif9"
"11340","Kifap3"
"11341","Kifbp"
"11342","Kifc1"
"11343","Kifc2"
"11344","Kifc3"
"11345","Kifc5b"
"11346","Kin"
"11347","Kirrel"
"11348","Kirrel3"
"11349","Kiss1r"
"11350","Kit"
"11351","Kitl"
"11352","Kiz"
"11353","Klc1"
"11354","Klc2"
"11355","Klc3"
"11356","Klc4"
"11357","Klf1"
"11358","Klf10"
"11359","Klf11"
"11360","Klf12"
"11361","Klf13"
"11362","Klf15"
"11363","Klf16"
"11364","Klf2"
"11365","Klf3"
"11366","Klf4"
"11367","Klf5"
"11368","Klf6"
"11369","Klf7"
"11370","Klf8"
"11371","Klf9"
"11372","Klhdc1"
"11373","Klhdc10"
"11374","Klhdc2"
"11375","Klhdc3"
"11376","Klhdc4"
"11377","Klhdc8b"
"11378","Klhdc9"
"11379","Klhl10"
"11380","Klhl11"
"11381","Klhl12"
"11382","Klhl15"
"11383","Klhl18"
"11384","Klhl2"
"11385","Klhl20"
"11386","Klhl21"
"11387","Klhl22"
"11388","Klhl23"
"11389","Klhl24"
"11390","Klhl25"
"11391","Klhl26"
"11392","Klhl28"
"11393","Klhl3"
"11394","Klhl32"
"11395","Klhl33"
"11396","Klhl35"
"11397","Klhl36"
"11398","Klhl41"
"11399","Klhl42"
"11400","Klhl5"
"11401","Klhl6"
"11402","Klhl7"
"11403","Klhl8"
"11404","Klhl9"
"11405","Klk1b1"
"11406","Klk1b11"
"11407","Klk9"
"11408","Klkb1"
"11409","Klra17"
"11410","Klra2"
"11411","Klra3"
"11412","Klrb1b"
"11413","Klrb1c"
"11414","Klrb1f"
"11415","Klrd1"
"11416","Klrg2"
"11417","Klrk1"
"11418","Kmo"
"11419","Kmt2a"
"11420","Kmt2b"
"11421","Kmt2c"
"11422","Kmt2d"
"11423","Kmt2e"
"11424","Kmt5a"
"11425","Kmt5b"
"11426","Kmt5c"
"11427","Knl1"
"11428","Knop1"
"11429","Knstrn"
"11430","Kntc1"
"11431","Kpna1"
"11432","Kpna2"
"11433","Kpna3"
"11434","Kpna4"
"11435","Kpna6"
"11436","Kpnb1"
"11437","Kptn"
"11438","Kras"
"11439","Krba1"
"11440","Krcc1"
"11441","Kremen1"
"11442","Kri1"
"11443","Krit1"
"11444","Krr1"
"11445","Krt10"
"11446","Krt16"
"11447","Krt222"
"11448","Krt80"
"11449","Krtcap2"
"11450","Krtcap3"
"11451","Ksr1"
"11452","Ksr2"
"11453","Kti12"
"11454","Ktn1"
"11455","Kxd1"
"11456","Kyat1"
"11457","Kyat3"
"11458","Kynu"
"11459","L1cam"
"11460","L2hgdh"
"11461","L3hypdh"
"11462","L3mbtl2"
"11463","L3mbtl3"
"11464","Lacc1"
"11465","Lactb"
"11466","Lactb2"
"11467","Lad1"
"11468","Lag3"
"11469","Lage3"
"11470","Lair1"
"11471","Lama3"
"11472","Lama4"
"11473","Lama5"
"11474","Lamb1"
"11475","Lamb2"
"11476","Lamb3"
"11477","Lamc1"
"11478","Lamc2"
"11479","Lamp1"
"11480","Lamp2"
"11481","Lamtor1"
"11482","Lamtor2"
"11483","Lamtor3"
"11484","Lamtor4"
"11485","Lamtor5"
"11486","Lancl1"
"11487","Lancl2"
"11488","Lancl3"
"11489","Lap3"
"11490","Laptm4a"
"11491","Laptm4b"
"11492","Laptm5"
"11493","Large1"
"11494","Larp1"
"11495","Larp1b"
"11496","Larp4"
"11497","Larp4b"
"11498","Larp7"
"11499","Lars"
"11500","Lars2"
"11501","Las1l"
"11502","Lasp1"
"11503","Lat"
"11504","Lat2"
"11505","Lats1"
"11506","Lats2"
"11507","Layn"
"11508","Lbh"
"11509","Lbhd1"
"11510","Lbp"
"11511","Lbr"
"11512","Lbx1"
"11513","Lbx2"
"11514","Lca5"
"11515","Lca5l"
"11516","Lcat"
"11517","Lck"
"11518","Lclat1"
"11519","Lcmt1"
"11520","Lcmt2"
"11521","Lcn2"
"11522","Lcor"
"11523","Lcorl"
"11524","Lcp1"
"11525","Lcp2"
"11526","Lct"
"11527","Ldah"
"11528","Ldb1"
"11529","Ldha"
"11530","Ldha-ps2"
"11531","Ldhal6b"
"11532","Ldhb"
"11533","Ldhb-ps"
"11534","Ldhd"
"11535","Ldlr"
"11536","Ldlrad3"
"11537","Ldlrad4"
"11538","Ldlrap1"
"11539","Lef1"
"11540","Lefty1"
"11541","Lekr1"
"11542","Lemd2"
"11543","Lemd3"
"11544","Lenep"
"11545","Leng1"
"11546","Leng8"
"11547","Leng9"
"11548","Leo1"
"11549","Leprot"
"11550","Leprotl1"
"11551","Letm1"
"11552","Letm2"
"11553","Letmd1"
"11554","Lfng"
"11555","Lgals1"
"11556","Lgals3"
"11557","Lgals3bp"
"11558","Lgals4"
"11559","Lgals8"
"11560","Lgals9"
"11561","Lgalsl"
"11562","Lgi4"
"11563","Lgmn"
"11564","Lgr4"
"11565","Lgr6"
"11566","Lhfp"
"11567","Lhfpl2"
"11568","Lhpp"
"11569","Lhx2"
"11570","Lias"
"11571","Lif"
"11572","Lifr"
"11573","Lig1"
"11574","Lig3"
"11575","Lig4"
"11576","Lilr4b"
"11577","Lilra5"
"11578","Lilra6"
"11579","Lilrb4a"
"11580","Lima1"
"11581","Limd1"
"11582","Limd2"
"11583","Lime1"
"11584","Limk1"
"11585","Limk2"
"11586","Lims1"
"11587","Lims2"
"11588","Lin28a"
"11589","Lin37"
"11590","Lin52"
"11591","Lin54"
"11592","Lin7b"
"11593","Lin7c"
"11594","Lin9"
"11595","Lins1"
"11596","Lipa"
"11597","Lipc"
"11598","Lipe"
"11599","Lipg"
"11600","Liph"
"11601","Lipn"
"11602","Lipo2"
"11603","Lipo3"
"11604","Lipt1"
"11605","Lipt2"
"11606","Litaf"
"11607","Lix1"
"11608","Lix1l"
"11609","Llgl1"
"11610","Llgl2"
"11611","Llph"
"11612","Llph-ps1"
"11613","Llph-ps2"
"11614","Lman1"
"11615","Lman2"
"11616","Lman2l"
"11617","Lmbr1"
"11618","Lmbr1l"
"11619","Lmbrd1"
"11620","Lmbrd2"
"11621","Lmcd1"
"11622","Lmf1"
"11623","Lmf2"
"11624","Lmln"
"11625","Lmna"
"11626","Lmnb1"
"11627","Lmnb2"
"11628","Lmntd2"
"11629","Lmo1"
"11630","Lmo2"
"11631","Lmo4"
"11632","Lmtk2"
"11633","Lmtk3"
"11634","Lncpint"
"11635","Lncppara"
"11636","Lnpep"
"11637","Lnpk"
"11638","Lnx1"
"11639","Lnx2"
"11640","LOC665443"
"11641","Lockd"
"11642","Lonp1"
"11643","Lonp2"
"11644","Lonrf1"
"11645","Lonrf3"
"11646","Lox"
"11647","Loxl1"
"11648","Loxl2"
"11649","Loxl3"
"11650","Loxl4"
"11651","Lpar1"
"11652","Lpar2"
"11653","Lpar3"
"11654","Lpar4"
"11655","Lpar5"
"11656","Lpar6"
"11657","Lpcat1"
"11658","Lpcat2"
"11659","Lpcat3"
"11660","Lpcat4"
"11661","Lpgat1"
"11662","Lpin1"
"11663","Lpin2"
"11664","Lpl"
"11665","Lpp"
"11666","Lpxn"
"11667","Lratd2"
"11668","Lrba"
"11669","Lrch1"
"11670","Lrch3"
"11671","Lrch4"
"11672","Lrfn1"
"11673","Lrfn3"
"11674","Lrfn4"
"11675","Lrg1"
"11676","Lrif1"
"11677","Lrig1"
"11678","Lrig2"
"11679","Lrig3"
"11680","Lrmda"
"11681","Lrmp"
"11682","Lrp1"
"11683","Lrp10"
"11684","Lrp11"
"11685","Lrp12"
"11686","Lrp2"
"11687","Lrp2bp"
"11688","Lrp4"
"11689","Lrp5"
"11690","Lrp6"
"11691","Lrp8"
"11692","Lrp8os3"
"11693","Lrpap1"
"11694","Lrpprc"
"11695","Lrr1"
"11696","Lrrc1"
"11697","Lrrc14"
"11698","Lrrc14b"
"11699","Lrrc18"
"11700","Lrrc20"
"11701","Lrrc25"
"11702","Lrrc27"
"11703","Lrrc28"
"11704","Lrrc29"
"11705","Lrrc3"
"11706","Lrrc32"
"11707","Lrrc36"
"11708","Lrrc39"
"11709","Lrrc4"
"11710","Lrrc40"
"11711","Lrrc41"
"11712","Lrrc42"
"11713","Lrrc45"
"11714","Lrrc46"
"11715","Lrrc47"
"11716","Lrrc49"
"11717","Lrrc51"
"11718","Lrrc56"
"11719","Lrrc57"
"11720","Lrrc58"
"11721","Lrrc59"
"11722","Lrrc6"
"11723","Lrrc61"
"11724","Lrrc63"
"11725","Lrrc66"
"11726","Lrrc70"
"11727","Lrrc71"
"11728","Lrrc73"
"11729","Lrrc75a"
"11730","Lrrc8a"
"11731","Lrrc8b"
"11732","Lrrc8c"
"11733","Lrrc8d"
"11734","Lrrc8dos"
"11735","Lrrc9"
"11736","Lrrcc1"
"11737","Lrrd1"
"11738","Lrrfip1"
"11739","Lrrfip2"
"11740","Lrriq3"
"11741","Lrrk1"
"11742","Lrrk2"
"11743","Lrrn4cl"
"11744","Lrrtm2"
"11745","Lrsam1"
"11746","Lrwd1"
"11747","Lsg1"
"11748","Lsm1"
"11749","Lsm10"
"11750","Lsm11"
"11751","Lsm12"
"11752","Lsm14a"
"11753","Lsm14b"
"11754","Lsm2"
"11755","Lsm3"
"11756","Lsm4"
"11757","Lsm5"
"11758","Lsm6"
"11759","Lsm7"
"11760","Lsm8"
"11761","Lsmem2"
"11762","Lsp1"
"11763","Lsr"
"11764","Lss"
"11765","Lst1"
"11766","Lta"
"11767","Lta4h"
"11768","Ltb"
"11769","Ltb4r1"
"11770","Ltb4r2"
"11771","Ltbp1"
"11772","Ltbp2"
"11773","Ltbp3"
"11774","Ltbp4"
"11775","Ltbr"
"11776","Ltc4s"
"11777","Ltf"
"11778","Ltn1"
"11779","LTO1"
"11780","Ltv1"
"11781","Luc7l"
"11782","Luc7l2"
"11783","Luc7l3"
"11784","Lum"
"11785","Lurap1"
"11786","Luzp1"
"11787","Lxn"
"11788","Ly6a"
"11789","Ly6a2"
"11790","Ly6c1"
"11791","Ly6c2"
"11792","Ly6d"
"11793","Ly6e"
"11794","Ly6g"
"11795","Ly6g5b"
"11796","Ly6g6d"
"11797","Ly6i"
"11798","Ly6k"
"11799","Ly6m"
"11800","Ly75"
"11801","Ly86"
"11802","Ly9"
"11803","Ly96"
"11804","Lyar"
"11805","Lyl1"
"11806","Lyn"
"11807","Lynx1"
"11808","Lypd6b"
"11809","Lypla1"
"11810","Lypla2"
"11811","Lyplal1"
"11812","Lyrm1"
"11813","Lyrm2"
"11814","Lyrm4"
"11815","Lyrm7"
"11816","Lyrm9"
"11817","Lysmd1"
"11818","Lysmd2"
"11819","Lysmd3"
