"","x"
"5154","Ttll3"
"5155","Dok2"
"5156","Vangl2"
"5157","Fnip2"
"5158","Rnf122"
"5159","Tle6"
"5160","Tmem94"
"5161","Shisa4"
"5162","Mex3d"
"5163","AV356131"
"5164","Rpl34-ps1"
"5165","Xrcc6"
"5166","Zfp692"
"5167","Jup"
"5168","Gdpd3"
"5169","Pros1"
"5170","Gm10418"
"5171","Flt3"
"5172","Smim24"
"5173","Cenpl"
"5174","Zfp467"
"5175","Tlr12"
"5176","Sgpp1"
"5177","Ankrd13b"
"5178","Zfp760"
"5179","P2ry12"
"5180","Tbc1d25"
"5181","Vgll4"
"5182","Smco4"
"5183","Lyrm9"
"5184","Sirt3"
"5185","Pgm2l1"
"5186","Plxdc1"
"5187","Ankrd10"
"5188","Magee1"
"5189","Lgalsl"
"5190","Mvk"
"5191","Zfp940"
"5192","Plxdc2"
"5193","Rhebl1"
"5194","Macrod1"
"5195","Kyat1"
"5196","Gm14403"
"5197","Rab7b"
"5198","Rwdd2a"
"5199","Nostrin"
"5200","Bex3"
"5201","Faap100"
"5202","Ints7"
"5203","Etaa1"
"5204","Atpaf1"
"5205","Sipa1"
"5206","Prkch"
"5207","Pard3b"
"5208","Kit"
"5209","Bckdha"
"5210","Cd300ld5"
"5211","Agap1"
"5212","Cradd"
"5213","Bri3bp"
"5214","Mrtfa"
"5215","Dipk2a"
"5216","Enpp1"
"5217","Slc52a3"
"5218","Rnf157"
"5219","Nedd9"
"5220","Pink1"
"5221","Trim2"
"5222","Gm13160"
"5223","Suv39h2"
"5224","Arl2bp"
"5225","Tspan4"
"5226","Tmem38a"
"5227","Arap3"
"5228","Mdga1"
"5229","Ptpn21"
"5230","Nckipsd"
"5231","Epb41l4aos"
"5232","Mypopos"
"5233","BC043934"
"5234","C1qtnf12"
"5235","Aacs"
"5236","Fkbp14"
"5237","Gamt"
"5238","Lmo2"
"5239","Cdon"
"5240","Epm2a"
"5241","Swsap1"
"5242","Ggact"
"5243","Zfp13"
"5244","Mettl27"
"5245","Zfp316"
"5246","Pcgf6"
"5247","Gm15452"
"5248","Klf2"
"5249","Tnfsf18"
"5250","Plekhm1"
"5251","Slc16a11"
"5252","Poc1a"
"5253","Zfp667"
"5254","Zc2hc1c"
"5255","Thumpd2"
"5256","Mbp"
"5257","Tm7sf2"
"5258","Mtmr12"
"5259","Nr4a1"
"5260","Ptpdc1"
"5261","Prr36"
"5262","Gm12940"
"5263","S1pr1"
"5264","Tmem65"
"5265","Dock1"
"5266","Agbl3"
"5267","Plk4"
"5268","Snord49a"
"5269","Acp6"
"5270","Coq8a"
"5271","Chst12"
"5272","Fam122b"
"5273","Ncoa4-ps"
"5274","Ebpl"
"5275","Plau"
"5276","Ptprs"
"5277","Zfp981"
"5278","Inka1"
"5279","Zfp652"
"5280","Slc17a5"
"5281","Ehhadh"
"5282","Gm10653"
"5283","Ston2"
"5284","Rbl2"
"5285","Arrdc2"
"5286","Slc4a3"
"5287","Cbx3"
"5288","Rcc1"
"5289","Wdr7"
"5290","Tubb5"
"5291","Mgst3"
"5292","Pbx3"
"5293","B4gat1"
"5294","Cebpa"
"5295","Pycrl"
"5296","Fads3"
"5297","Shmt1"
"5298","Tnfsf12"
"5299","Pfkm"
"5300","Cacna1f"
"5301","Tspyl3"
"5302","Phlda3"
"5303","Akap1"
"5304","Bag2"
"5305","Tctn3"
"5306","Wdr91"
"5307","Star"
"5308","Mgmt"
"5309","Dvl2"
"5310","Zbtb10"
"5311","Nhsl1"
"5312","Med22"
"5313","Fbln5"
"5314","Adcy3"
"5315","Pla2g15"
"5316","Marchf9"
"5317","BC052040"
"5318","Cad"
"5319","Gm15441"
"5320","Gm11574"
"5321","Rps2-ps6"
"5322","Snora43"
"5323","Aph1b"
"5324","Phka1"
"5325","Mir133a-2"
"5326","Serinc3"
"5327","Ncoa4"
"5328","Cercam"
"5329","Tpx2"
"5330","Tmem181b-ps"
"5331","Slc25a42"
"5332","Pcdhac2"
"5333","Ccdc163"
"5334","Srebf1"
"5335","Fam149a"
"5336","Tbc1d31"
"5337","Rhof"
"5338","Nckap5l"
"5339","AU022793"
"5340","Parvg"
"5341","Nceh1"
"5342","Garem1"
"5343","Txndc16"
"5344","Bbs12"
"5345","Tspan14"
"5346","Rgs2"
"5347","Cryl1"
"5348","Pcgf2"
"5349","Clec11a"
"5350","Tmem231"
"5351","Snx21"
"5352","Cfap157"
"5353","Mettl7a2"
"5354","Rpa2"
"5355","Arhgap27os2"
"5356","Sat2"
"5357","Dnmt3aos"
"5358","Cep78"
"5359","Thbd"
"5360","Mast1"
"5361","Snora78"
"5362","Ccne1"
"5363","Cd59b"
"5364","Tgm4"
"5365","Reep6"
"5366","Ddias"
"5367","Nbeal2"
"5368","Pigz"
"5369","Xxylt1"
"5370","Snx30"
"5371","Fbxl20"
"5372","Egfl7"
"5373","Rassf5"
"5374","Efcab7"
"5375","Spdl1"
"5376","Abhd8"
"5377","Ccdc34"
"5378","Fam13a"
"5379","Galnt4"
"5380","Prodh"
"5381","Tbc1d2b"
"5382","Pusl1"
"5383","Arsb"
"5384","Xrcc3"
"5385","Zik1"
"5386","Prps2"
"5387","Rab6b"
"5388","Riox1"
"5389","Snord34"
"5390","Pomgnt2"
"5391","Kif5a"
"5392","Itpripl1"
"5393","Zfp580"
"5394","Aaas"
"5395","Mcrip2"
"5396","Fam89b"
"5397","Apex1"
"5398","Rmdn1"
"5399","Cipc"
"5400","Galnt6os"
"5401","Scmh1"
"5402","Dctpp1"
"5403","Gm12397"
"5404","Caprin2"
"5405","Eif2ak3"
"5406","Tssk6"
"5407","Rps6ka5"
"5408","Gcnt1"
"5409","Pkp3"
"5410","Shmt2"
"5411","E2f6"
"5412","Cpxm1"
"5413","Dcaf4"
"5414","Zfp286"
"5415","Paxip1"
"5416","Snta1"
"5417","Dnajb13"
"5418","Rtl8c"
"5419","Sult2b1"
"5420","Mb21d2"
"5421","Cxxc5"
"5422","C2cd5"
"5423","Abcb1b"
"5424","Rhobtb1"
"5425","Gm12091"
"5426","Pheta2"
"5427","Mospd3"
"5428","As3mt"
"5429","Lrrc1"
"5430","Tmem218"
"5431","Pik3r2"
"5432","Rab27a"
"5433","Adamts10"
"5434","Siva1"
"5435","Tbc1d24"
"5436","Pfas"
"5437","Ptp4a3"
"5438","Lsp1"
"5439","Lzts2"
"5440","Nfatc1"
"5441","Klf16"
"5442","Pnpla7"
"5443","Ermard"
"5444","Camk2n2"
"5445","Rnase4"
"5446","Nipsnap1"
"5447","Xk"
"5448","Atp13a2"
"5449","Rtl6"
"5450","Mccc2"
"5451","Suv39h1"
"5452","Palm"
"5453","Sec14l1"
"5454","Fahd1"
"5455","Dnajc28"
"5456","Nuak1"
"5457","Camk1"
"5458","Chst3"
"5459","Rxra"
"5460","Lhpp"
"5461","Prxl2c"
"5462","Rnf166"
"5463","Fancm"
"5464","Bend4"
"5465","Lsm2"
"5466","Slc9b2"
"5467","Gm10676"
"5468","Gm10209"
"5469","Tle2"
"5470","Fbxw10"
"5471","Tmem141"
"5472","Rassf7"
"5473","Tmem253"
"5474","Camk2b"
"5475","Pccb"
"5476","Mpzl1"
"5477","Kif7"
"5478","Lgr4"
"5479","Plpp7"
"5480","Coprs"
"5481","Plekhf1"
"5482","Wdr81"
"5483","Slx1b"
"5484","Unc13a"
"5485","Iqce"
"5486","Cass4"
"5487","Fam107b"
"5488","Sptbn4"
"5489","Fpgs"
"5490","Slc19a1"
"5491","Slc25a13"
"5492","Camk2g"
"5493","Cenpw"
"5494","Pms2"
"5495","Egr3"
"5496","Camp"
"5497","Fen1"
"5498","Mmab"
"5499","Gm13562"
"5500","Dusp9"
"5501","Dyrk1b"
"5502","Pwwp3a"
"5503","Snhg17"
"5504","Sacs"
"5505","Rfc5"
"5506","Cerk"
"5507","Paip2b"
"5508","Rangrf"
"5509","Kitl"
"5510","Ccdc102a"
"5511","Agbl5"
"5512","Fbxo32"
"5513","Topbp1"
"5514","Slc29a2"
"5515","Tbc1d8"
"5516","Dtymk"
"5517","Gins1"
"5518","Krba1"
"5519","Cnnm3"
"5520","Paqr8"
"5521","Adarb2"
"5522","Dbf4"
"5523","Def6"
"5524","Bicdl1"
"5525","Rap2a"
"5526","Tarbp1"
"5527","Gm10110"
"5528","Zfp647"
"5529","Epop"
"5530","Gm13237"
"5531","Cyp51"
"5532","Nup107"
"5533","Morn4"
"5534","Gm10182"
"5535","Selenbp2"
"5536","Pigyl"
"5537","Dgkd"
"5538","Atp6v0d2"
"5539","Rragd"
"5540","Tmem254b"
"5541","Tesmin"
"5542","Mettl7a1"
"5543","Nt5dc2"
"5544","Mbd4"
"5545","Rundc3b"
"5546","Ccdc120"
"5547","Rgs10"
"5548","Nfatc2"
"5549","Rtl10"
"5550","Rfc4"
"5551","E2f1"
"5552","Tmem254a"
"5553","Oscp1"
"5554","Frg2f1"
"5555","Tusc1"
"5556","Tmem64"
"5557","Ago4"
"5558","Akr7a5"
"5559","Cenpq"
"5560","Slc9a9"
"5561","Tmem254c"
"5562","Miip"
"5563","Rpa1"
"5564","Prrg1"
"5565","Caskin1"
"5566","Tinagl1"
"5567","Pck2"
"5568","Ccdc166"
"5569","Trp53inp1"
"5570","Fam92a"
"5571","G0s2"
"5572","Jmjd7"
"5573","Mcm8"
"5574","Miga1"
"5575","P3h3"
"5576","Sac3d1"
"5577","Kank3"
"5578","Sord"
"5579","Pear1"
"5580","Lsr"
"5581","Parp1"
"5582","Rps2-ps10"
"5583","Gins2"
"5584","Serinc5"
"5585","Pisd-ps1"
"5586","Rcbtb2"
"5587","Fdxr"
"5588","Tcaf1"
"5589","Tspoap1"
"5590","Calml4"
"5591","Insig1"
"5592","Chadl"
"5593","Rnasel"
"5594","Rab40c"
"5595","Rbfa"
"5596","Cyp2s1"
"5597","C2cd2l"
"5598","Myo7a"
"5599","Vmac"
"5600","Nnt"
"5601","Plxna3"
"5602","Srd5a1"
"5603","Usp49"
"5604","Fgd4"
"5605","Ank2"
"5606","Prim2"
"5607","AI467606"
"5608","Pold2"
"5609","Als2cl"
"5610","Pacc1"
"5611","Glo1"
"5612","Gm10282"
"5613","Ccdc15"
"5614","Rd3"
"5615","Mastl"
"5616","Eef1aknmt"
"5617","Rhno1"
"5618","Lyzl4"
"5619","Coq10a"
"5620","Zfp422"
"5621","Cln6"
"5622","Klk1b11"
"5623","Adcy9"
"5624","Septin1"
"5625","Lyplal1"
"5626","Fzd8"
"5627","Nim1k"
"5628","Slc35c2"
"5629","Tigd5"
"5630","N4bp2l1"
"5631","Abcb6"
"5632","Timp2"
"5633","Zdhhc8"
"5634","Lime1"
"5635","Irf4"
"5636","Uck2"
"5637","Zfp763"
"5638","Pxmp4"
"5639","Lfng"
"5640","Slc17a9"
"5641","Kdsr"
"5642","Nup85"
"5643","Pyroxd2"
"5644","Sap25"
"5645","Tmem8"
"5646","Rap1gap"
"5647","Serpinb1c"
"5648","Nudt6"
"5649","Bcl2"
"5650","Fgd2"
"5651","Acsbg3"
"5652","Zfp367"
"5653","Zfp414"
"5654","Ube4bos3"
"5655","Crocc"
"5656","Gapt"
"5657","Fbxo10"
"5658","Dmac2"
"5659","Pter"
"5660","Pald1"
"5661","Snx8"
"5662","Rpusd2"
"5663","Selenbp1"
"5664","Trim24"
"5665","Arrb1"
"5666","Rps2-ps5"
"5667","Eya1"
"5668","Zfp972"
"5669","Suox"
"5670","Soga1"
"5671","Ctdsp2-ps"
"5672","Olfr110"
"5673","Xrcc5"
"5674","Cela1"
"5675","Tmem238"
"5676","Smc2"
"5677","Bphl"
"5678","Pradc1"
"5679","Vsir"
"5680","Csad"
"5681","Rora"
"5682","Sgpp2"
"5683","Gm10101"
"5684","Kif21b"
"5685","Poglut3"
"5686","Smyd3"
"5687","Gm10762"
"5688","Cenpe"
"5689","Ttc38"
"5690","Eid2"
"5691","BC064078"
"5692","AA388235"
"5693","Abhd14b"
"5694","Arhgap45"
"5695","Samd5"
"5696","Prr18"
"5697","Scamp5"
"5698","Zfp239"
"5699","Cadm1"
"5700","Prrt3"
"5701","Npas1"
"5702","Nicn1"
"5703","Tst"
"5704","Man2a2"
"5705","Peli2"
"5706","Rttn"
"5707","Inka2"
"5708","Mthfd1"
"5709","Mid1ip1"
"5710","Ggt5"
"5711","Tada2a"
"5712","Dock9"
"5713","Zcchc14"
"5714","Tprn"
"5715","Mis18a"
"5716","Slc1a5"
"5717","Map3k9"
"5718","Pcdhgc3"
"5719","Tspan9"
"5720","Nr2f6"
"5721","Bbs9"
"5722","Pdzd4"
"5723","Eme1"
"5724","Orc1"
"5725","Slc9a7"
"5726","Ulbp1"
"5727","Cenpu"
"5728","Sema6d"
"5729","Lonrf1"
"5730","Tmem147os"
"5731","Mutyh"
"5732","Sema6c"
"5733","Krt80"
"5734","Ncs1"
"5735","Kifc3"
"5736","Agap2"
"5737","Pmm1"
"5738","Avpi1"
"5739","Slc16a7"
"5740","Ctdsp2"
"5741","Ankrd9"
"5742","Zfp362"
"5743","Slc9a5"
"5744","Slc25a23"
"5745","Fsip1"
"5746","Fance"
"5747","Pkd1l2"
"5748","Dennd5b"
"5749","Pcyt2"
"5750","Cep85"
"5751","Cep131"
"5752","Syce2"
"5753","Lrfn1"
"5754","B4galt4"
"5755","F8a"
"5756","Rhoj"
"5757","Ndc1"
"5758","Klc4"
"5759","Mogat2"
"5760","Tnk2"
"5761","Nr3c2"
"5762","Cbx5"
"5763","Fancb"
"5764","Tpra1"
"5765","Ccl27a"
"5766","Nipal3"
"5767","Plxnd1"
"5768","Zfpm1"
"5769","Cd300a"
"5770","Poc1b"
"5771","Tacc3"
"5772","Polg2"
"5773","Batf3"
"5774","Klhl42"
"5775","Abtb1"
"5776","Rnase6"
"5777","Tmpo"
"5778","Dnmbp"
"5779","Smyd4"
"5780","Gm12366"
"5781","Rab3a"
"5782","Cox6b2"
"5783","Pidd1"
"5784","Dnmt1"
"5785","Prkca"
"5786","Mcm4"
"5787","Cdk2"
"5788","Dnase1"
"5789","Chil1"
"5790","Unc119"
"5791","Slc29a1"
"5792","Fbxo24"
"5793","Ezh2"
"5794","Patj"
"5795","Fut7"
"5796","Tmem25"
"5797","Kcnh6"
"5798","Mansc1"
"5799","Tnfsf13os"
"5800","Vps13c"
"5801","Megf9"
"5802","Maz"
"5803","Nme4"
"5804","Ptpn22"
"5805","Mical1"
"5806","Slc16a5"
"5807","Epn2"
"5808","Noxo1"
"5809","Ccdc14"
"5810","Ttyh3"
"5811","Kdm2b"
"5812","Mir5116"
"5813","Mok"
"5814","Aldh9a1"
"5815","Impa2"
"5816","Natd1"
"5817","Lbh"
"5818","BC037032"
"5819","Tmem37"
"5820","Gm14461"
"5821","Etfbkmt"
"5822","Sulf2"
"5823","Osbpl6"
"5824","Mars2"
"5825","Cacna1a"
"5826","Chdh"
"5827","Cyp2t4"
"5828","Mvb12b"
"5829","Scnn1a"
"5830","Prox2"
"5831","Rps2-ps13"
"5832","Acap1"
"5833","Lrrc70"
"5834","Cep57l1"
"5835","Peg13"
"5836","Fcrl1"
"5837","Mafa"
"5838","Cd300lb"
"5839","Ivns1abp"
"5840","Tmem71"
"5841","Gga2"
"5842","Paox"
"5843","Elovl7"
"5844","Tab1"
"5845","Cracr2a"
"5846","Ptprv"
"5847","Cyren"
"5848","Fam161a"
"5849","Zhx3"
"5850","Fer1l5"
"5851","Tipin"
"5852","Shpk"
"5853","Prss16"
"5854","Gm10593"
"5855","Rapgefl1"
"5856","Slc26a10"
"5857","Amigo1"
"5858","Atad5"
"5859","Ctns"
"5860","Sec22c"
"5861","Mgll"
"5862","Jade1"
"5863","Utp14b"
"5864","Sall2"
"5865","Pgm5"
"5866","Pomk"
"5867","Ccnb2-ps"
"5868","Sema6b"
"5869","Pgap1"
"5870","Tsc22d3"
"5871","Rnf26"
"5872","Fgf13"
"5873","L2hgdh"
"5874","Cmc2"
"5875","Gm13375"
"5876","Arhgap32"
"5877","Tmem41a"
"5878","Gm15432"
"5879","Pagr1a"
"5880","Rasa3"
"5881","Daglb"
"5882","Plcl1"
"5883","Ctc1"
"5884","AL928616.1"
"5885","Cyb5rl"
"5886","Cenpk"
"5887","Galc"
"5888","Mdm1"
"5889","Btbd6"
"5890","Arhgef10"
"5891","Nav2"
"5892","Neo1"
"5893","Fv1"
"5894","Man1c1"
"5895","Acvr2b"
"5896","Pkn3"
"5897","Spata24"
"5898","Smpd3"
"5899","Nxpe5"
"5900","Ablim1"
"5901","Flcn"
"5902","Trim16"
"5903","Nr1d1"
"5904","Rgs12"
"5905","Padi2"
"5906","Fbxo21"
"5907","St14"
"5908","Etv5"
"5909","Cep128"
"5910","Fmo5"
"5911","Trim37"
"5912","Stac2"
"5913","Sh2d3c"
"5914","Zfp296"
"5915","Cdan1"
"5916","Ralgps2"
"5917","Nhlrc1"
"5918","Gm11699"
"5919","Plcg1"
"5920","Eif4ebp2"
"5921","Zfp248"
"5922","Npm3-ps1"
"5923","Oip5"
"5924","Tnfaip8l1"
"5925","Mast3"
"5926","Cers4"
"5927","Sgce"
"5928","Kcnb1"
"5929","Abca9"
"5930","Trim59"
"5931","Gask1b"
"5932","Lmnb2"
"5933","Fzd4"
"5934","Nhsl2"
"5935","Fut10"
"5936","Scarb1"
"5937","Xkrx"
"5938","Slc4a8"
"5939","Polr3g"
"5940","Col7a1"
"5941","Ptgs1"
"5942","Sqle"
"5943","Tmem86a"
"5944","Rmnd5b"
"5945","Ndufs5-ps"
"5946","Tmem107"
"5947","Mir1668"
"5948","Tmem191c"
"5949","Rbm38"
"5950","Dnajc9"
"5951","Ints6l"
"5952","Proser3"
"5953","Arhgef6"
"5954","Slc5a3"
"5955","Ncam1"
"5956","Map4k1"
"5957","Slc40a1"
"5958","Amot"
"5959","Dgkg"
"5960","Gm14276"
"5961","Rbfaos"
"5962","Trpv4"
"5963","Lipt2"
"5964","Tmem97"
"5965","Fam83f"
"5966","Epdr1"
"5967","Serpinb1a"
"5968","Coro2b"
"5969","Pmf1"
"5970","Arap2"
"5971","Myorg"
"5972","Klf5"
"5973","Serpinf1"
"5974","Trim7"
"5975","Clec9a"
"5976","Zkscan4"
"5977","Tmem150b"
"5978","Sarm1"
"5979","Fam234b"
"5980","Shc4"
"5981","Gm10644"
"5982","Aurka"
"5983","Rnft2"
"5984","Diaph3"
"5985","Kifc2"
"5986","Lama3"
"5987","Npl"
"5988","Dna2"
"5989","Trim47"
"5990","Rassf3"
"5991","Slco4a1"
"5992","Acap3"
"5993","Bard1"
"5994","Rgs18"
"5995","Ndst1"
"5996","Arhgef40"
"5997","Cks1b"
"5998","Kcnj2"
"5999","Thada"
"6000","Rwdd3"
"6001","Svip"
"6002","Neurl2"
"6003","Gm10575"
"6004","Skp2"
"6005","Vipr2"
"6006","Gm15503"
"6007","Rnf223"
"6008","Sbk1"
"6009","Kmt5c"
"6010","Mageh1"
"6011","Gas6"
"6012","Klhl21"
"6013","Cmtm8"
"6014","Ppp1r9a"
"6015","Fads1"
"6016","Rnf150"
"6017","Atp2a3"
"6018","Zfp41"
"6019","Atad2"
"6020","Mad2l1"
"6021","Gab3"
"6022","Zfp512b"
"6023","Lrp5"
"6024","Ptchd1"
"6025","Mms22l"
"6026","Zfp398"
"6027","Sptb"
"6028","Polq"
"6029","Tmem74"
"6030","Ccdc69"
"6031","Arl11"
"6032","Sptssa"
"6033","Fam102a"
"6034","Wdr76"
"6035","Cbx3-ps6"
"6036","Ndnf"
"6037","Mblac2"
"6038","Scn3b"
"6039","Lamb2"
"6040","Traf3ip3"
"6041","Tecpr1"
"6042","Mbnl3"
"6043","Selenoh"
"6044","Lig1"
"6045","Itgb2l"
"6046","Lss"
"6047","Cracr2b"
"6048","Aph1c"
"6049","Nme3"
"6050","Zdhhc14"
"6051","Xylb"
"6052","Wdr62"
"6053","R74862"
"6054","Chek2"
"6055","Col4a5"
"6056","Ttc28"
"6057","Ccr1l1"
"6058","Plekhg3"
"6059","Pbx4"
"6060","Prr22"
"6061","Stard9"
"6062","Mir1892"
"6063","Fam110b"
"6064","Plxnb3"
"6065","Sgsm2"
"6066","Casc1"
"6067","Bmf"
"6068","Ydjc"
"6069","Rad54l"
"6070","AC241534.1"
"6071","Satb1"
"6072","Chaf1a"
"6073","Ccdc152"
"6074","Nemp2"
"6075","Patz1"
"6076","Rell2"
"6077","Dctd"
"6078","Rogdi"
"6079","Mir6989"
"6080","Gcat"
"6081","Bend3"
"6082","Slc35b2"
"6083","Vegfb"
"6084","Susd3"
"6085","Matn2"
"6086","Ephx1"
"6087","Gm11249"
"6088","Trim65"
"6089","Tlcd1"
"6090","Kcp"
"6091","Prune2"
"6092","Mapk8ip1"
"6093","Rrm1"
"6094","Crybg2"
"6095","Mak"
"6096","Nudt16l1"
"6097","Galr2"
"6098","Pcsk4"
"6099","Matk"
"6100","Atp23"
"6101","Mphosph9"
"6102","Agmo"
"6103","Pdcd4"
"6104","Ndrg2"
"6105","Cbx8"
"6106","Zwilch"
"6107","Sbk2"
"6108","Mcm3"
"6109","Foxd2os"
"6110","Cnnm2"
"6111","Asrgl1"
"6112","Dmrta2"
"6113","Gm14493"
"6114","Cdk1"
"6115","Dusp22"
"6116","Rasal1"
"6117","Steap3"
"6118","Zbed3"
"6119","Zfp791"
"6120","Celsr2"
"6121","Tube1"
"6122","Plscr4"
"6123","Cyp2d22"
"6124","Cyp27a1"
"6125","Nfia"
"6126","Rasgrp2"
"6127","B3gnt9"
"6128","Nupr1l"
"6129","Tead3"
"6130","Tmem72"
"6131","Ddx11"
"6132","Acsf2"
"6133","Lrrc20"
"6134","Siglech"
"6135","Mcm5"
"6136","Brip1"
"6137","E2f8"
"6138","Msh6"
"6139","Cdc45"
"6140","Fgf11"
"6141","Abca5"
"6142","Mef2c"
"6143","Alox5"
"6144","Chaf1b"
"6145","Kank2"
"6146","Mis18bp1"
"6147","Aqp11"
"6148","Ngp"
"6149","Tmem82"
"6150","Stk26"
"6151","Irak1bp1"
"6152","Zfp69"
"6153","Fads6"
"6154","B3gnt8"
"6155","Cntd1"
"6156","Lpcat4"
"6157","Slc2a8"
"6158","Pold1"
"6159","Vsig10"
"6160","Ercc6l"
"6161","Smad3"
"6162","Paqr4"
"6163","Lrig3"
"6164","Klf1"
"6165","Dab2ip"
"6166","Tspan32"
"6167","Slc2a3"
"6168","Rcn3"
"6169","Lmnb1"
"6170","Ltf"
"6171","Cspg5"
"6172","Lncppara"
"6173","Tef"
"6174","Foxred2"
"6175","Bhlhe41"
"6176","Ctdspl"
"6177","Rarres1"
"6178","Zgrf1"
"6179","Cip2a"
"6180","Foxd2"
"6181","Arvcf"
"6182","Tesk2"
"6183","Rgs11"
"6184","Paqr7"
"6185","Pglyrp1"
"6186","Slc5a6"
"6187","Plekhh3"
"6188","Gen1"
"6189","Mzf1"
"6190","Otulinl"
"6191","Ypel2"
"6192","Galnt12"
"6193","Cbx7"
"6194","Aipl1"
"6195","Snhg11"
"6196","Mrnip"
"6197","Ncapd3"
"6198","Scrn2"
"6199","Rad51c"
"6200","Ypel3"
"6201","BC055324"
"6202","Arhgap18"
"6203","Dyrk3"
"6204","Cdca8"
"6205","Tmc8"
"6206","Ston1"
"6207","Cenps"
"6208","Itga8"
"6209","Unc5a"
"6210","Lbr"
"6211","Pdzk1"
"6212","Rnps1-ps"
"6213","Cfh"
"6214","Dock3"
"6215","Fcnb"
"6216","Mboat1"
"6217","Bcl6b"
"6218","Ddit4l"
"6219","Cd1d2"
"6220","Cd177"
"6221","Reps2"
"6222","Cdkn2a"
"6223","Tarsl2"
"6224","Glis2"
"6225","Cpeb1"
"6226","Rdm1"
"6227","Zbtb22"
"6228","Tpcn1"
"6229","Gchfr"
"6230","Brca1"
"6231","Ckap2l"
"6232","Gm12941"
"6233","Wdhd1"
"6234","Tcp11l2"
"6235","Zfp941"
"6236","Mcam"
"6237","Cdc7"
"6238","Slc13a2"
"6239","Traip"
"6240","Dmpk"
"6241","Tns2"
"6242","Lrmp"
"6243","Adgre4"
"6244","Mki67"
"6245","Triqk"
"6246","Pitpnm2"
"6247","Fbxo31"
"6248","Mtss1"
"6249","Tbc1d30"
"6250","Ntn3"
"6251","Sytl1"
"6252","Zfp114"
"6253","Bora"
"6254","Mroh6"
"6255","Pola1"
"6256","Alms1-ps2"
"6257","Tfeb"
"6258","Chil4"
"6259","Lpar2"
"6260","Trnp1"
"6261","Tnni2"
"6262","Eepd1"
"6263","Prkag2"
"6264","Tonsl"
"6265","Snx29"
"6266","Tal2"
"6267","Mtfp1"
"6268","Acot2"
"6269","Snora9"
"6270","Pdk2"
"6271","Sncaip"
"6272","Zan"
"6273","Zfand4"
"6274","Efcab11"
"6275","Egf"
"6276","Ccnf"
"6277","Slit1"
"6278","Prr33"
"6279","Pparg"
"6280","Cd7"
"6281","Espl1"
"6282","Adi1"
"6283","Sult1a1"
"6284","Ccdc162"
"6285","Snx24"
"6286","Fam189b"
"6287","Nxpe1-ps"
"6288","Gm10138"
"6289","Pdxk"
"6290","Nlrp10"
"6291","Shcbp1l"
"6292","Sort1"
"6293","Stag3"
"6294","Ank"
"6295","Fasn"
"6296","Ppm1j"
"6297","Afap1l1"
"6298","Zfp704"
"6299","Add3"
"6300","Zfp30"
"6301","Dennd2c"
"6302","Wdr6"
"6303","Slc35g1"
"6304","AI661453"
"6305","Zfp651"
"6306","Adam11"
"6307","Prob1"
"6308","Thap8"
"6309","Cxcr4"
"6310","Myb"
"6311","Syngap1"
"6312","Tmem240"
"6313","Rflnb"
"6314","Cyp39a1"
"6315","Gm14321"
"6316","Ccnb1-ps"
"6317","Pard6b"
"6318","Kif20b"
"6319","Gm10154"
"6320","Mybl1"
"6321","Eda"
"6322","Spaca9"
"6323","Prim1"
"6324","Fbxw4"
"6325","Gbx2"
"6326","Kcnj10"
"6327","Rnf227"
"6328","Wwp1"
"6329","Dlgap5"
"6330","Rhod"
"6331","Zfp783"
"6332","Rab42"
"6333","C77080"
"6334","Smagp"
"6335","Ltc4s"
"6336","Gm12961"
"6337","Fanci"
"6338","Pcyox1l"
"6339","Mcoln3"
"6340","Iqch"
"6341","Cdc42ep3"
"6342","Rad51ap1"
"6343","Supt4b"
"6344","Cngb1"
"6345","Map7d3"
"6346","Tyms"
"6347","Gm14168"
"6348","Scd1"
"6349","Fam167b"
"6350","Peg12"
"6351","Clec2i"
"6352","Cfhr2"
"6353","Pole2"
"6354","Abhd15"
"6355","Gm10642"
"6356","Phf19"
"6357","Rad54b"
"6358","Ccdc18"
"6359","Tns4"
"6360","Alms1-ps1"
"6361","Edaradd"
"6362","Bhlhb9"
"6363","Fut11"
"6364","Nectin1"
"6365","Iqgap3"
"6366","Elovl6"
"6367","Rpl34-ps2"
"6368","Itga3"
"6369","Fam187b"
"6370","Msh2"
"6371","Rragb"
"6372","Rab3il1"
"6373","BC030343"
"6374","Ldlrad3"
"6375","Fam214a"
"6376","Rad51"
"6377","Map2k6"
"6378","Mxd4"
"6379","Rad51b"
"6380","Kifc5b"
"6381","Rps2-ps8"
"6382","Cdc25b"
"6383","Fignl1"
"6384","Sh2d1b1"
"6385","Klhl6"
"6386","Metrn"
"6387","Kif22"
"6388","Rasgrf2"
"6389","Zfp575"
"6390","Ccne2"
"6391","Zfp300"
"6392","Zfpm2"
"6393","Tbc1d16"
"6394","Spag4"
"6395","Itgb3"
"6396","Fhl4"
"6397","Sox4"
"6398","Ube2cbp"
"6399","Adrb2"
"6400","Tmem273"
"6401","Vsig4"
"6402","Pram1"
"6403","Npas2"
"6404","Depdc7"
"6405","Kif24"
"6406","Wtip"
"6407","Asb2"
"6408","Dysf"
"6409","Tacc2"
"6410","F2rl3"
"6411","Clic3"
"6412","Ube2t"
"6413","Spry1"
"6414","Trav14d-3-dv8"
"6415","Chn2"
