"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"431","Rps2-ps11",19.151199486888,-1.55419117441486,0.407400391745198,-3.81489857620683,0.000136238877623483,0.00837253972017226
"432","Rps2-ps13",2055.44783030254,-1.9869915646133,0.165046505685513,-12.0389799006069,2.21679859582334e-33,1.56667977685592e-30
"433","Rps2-ps5",63.4551654523991,-1.63072641293743,0.219466055536847,-7.43042658213556,1.08248005662228e-13,3.20815661942491e-11
"434","Rps2-ps6",1870.80329161411,-1.41035625308593,0.162057928787248,-8.70279080844891,3.23820495791336e-18,1.29352208916648e-15
"435","Rps2-ps8",948.060773626152,-3.58145960955044,0.152552909076887,-23.4768358808902,7.03472136936037e-122,6.46315025809984e-118
"436","Rps3a1",30201.4887927764,0.65284631224433,0.0992777934367664,6.57595510178368,4.8341841741591e-11,1.15361213246979e-08
"437","Rps3a2",2229.15420271873,-1.5530262205261,0.115747618133108,-13.417349277461,4.78525052868018e-41,4.6278409718157e-38
"438","Rps3a3",6072.44694387578,-6.20264952522538,0.145632502887469,-42.591107082862,0,0
"439","Rps4l",566.157029609292,-0.728046098784419,0.149662390893217,-4.86458952338852,1.14694585725291e-06,0.000130901429360386
"440","Rsc1a1",14.002492994231,-3.98172413141968,0.650076591895238,-6.12500770072544,9.06792207523443e-10,1.89344395605037e-07
"441","Rsph3a",1160.77259945654,0.853335530242003,0.144715877420598,5.89662686259293,3.71007537609183e-09,7.10131614955078e-07
"442","Rsph3b",908.870445210038,0.894663507216201,0.134087777188142,6.67222267366602,2.51957876819502e-11,6.17296798207781e-09
"443","Rtl8a",994.128568918258,-0.464472706005408,0.12069445189352,-3.84833518623688,0.00011892326465432,0.00750420449595798
"444","Rtl8b",1123.93720695952,-0.478112484050656,0.117490669330608,-4.06936556557774,4.71413310190439e-05,0.00337051345320985
"445","S100a8",1126.76046566012,1.05687564269553,0.252163931207287,4.19122448494325,2.77452969157296e-05,0.00217871722575441
"446","S100a9",2046.57461396294,0.786378815486367,0.176536555229951,4.45448147813949,8.40961882414867e-06,0.00076878978056583
"447","Sbf1",9067.76046692434,-0.271363263502986,0.0840138269964266,-3.22998336350667,0.00123797421486301,0.0434947919657894
